imdb_id,title,year,popularity,description,content_rating,movie_length,rating,created_at,trailer,image_url,release,plot,banner,type,more_like_this,gen,keywords
tt0082971,Raiders of the Lost Ark,1981,411,"The year is 1936. An archeology professor named Indiana Jones is venturing in the jungles of South America searching for a golden statue. Unfortunately, he sets off a deadly trap but miraculously escapes. Then, Jones hears from a museum curator named Marcus Brody about a biblical artifact called The Ark of the Covenant, which can hold the key to humanly existence. Jones has to venture to vast places such as Nepal and Egypt to find this artifact. However, he will have to fight his enemy Rene Belloq and a band of Nazis in order to reach it.",PG,115,8.4,2021-04-29T11:25:24.078786+03:00,https://www.youtube.com/embed/XkkzKHCx154,"https://m.media-amazon.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1981-08-13,"In 1936, archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before Adolf Hitler's Nazis can obtain its awesome powers.",https://m.media-amazon.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1_.jpg,movie,{},"[{'id': 4, 'genre': 'Adventure'}, {'id': 13, 'genre': 'Action'}]","[{'id': 714, 'keyword': 'nazi'}, {'id': 1522, 'keyword': 'ark of the covenant'}, {'id': 1523, 'keyword': 'indiana jones'}, {'id': 1524, 'keyword': 'archeologist'}, {'id': 1525, 'keyword': 'damsel in distress'}]"
tt5074352,Dangal,2016,1911,"Biopic of Mahavir Singh Phogat, who taught wrestling to his daughters Babita Kumari and Geeta Phogat. Geeta Phogat was India's first female wrestler to win at the 2010 Commonwealth Games, where she won the gold medal (55 kg) while her sister Babita Kumari won the silver (51 kg).",Not Rated,161,8.4,2021-04-29T11:25:32.654185+03:00,https://www.youtube.com/embed/x_7YlGv9u1g,"https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2016-12-21,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 12, 'genre': 'Sport'}, {'id': 13, 'genre': 'Action'}, {'id': 27, 'genre': 'Biography'}]","[{'id': 163, 'keyword': 'bare chested male'}, {'id': 273, 'keyword': 'male objectification'}, {'id': 340, 'keyword': 'female protagonist'}, {'id': 451, 'keyword': 'father daughter relationship'}, {'id': 1394, 'keyword': 'small town'}]"
tt1187043,3 Idiots,2009,1155,"Farhan Qureshi and Raju Rastogi want to re-unite with their fellow collegian, Rancho, after faking a stroke aboard an Air India plane, and excusing himself from his wife - trouser less - respectively. Enroute, they encounter another student, Chatur Ramalingam, now a successful businessman, who reminds them of a bet they had undertaken 10 years ago. The trio, while recollecting hilarious antics, including their run-ins with the Dean of Delhi's Imperial College of Engineering, Viru Sahastrabudhe, race to locate Rancho, at his last known address - little knowing the secret that was kept from them all this time.",PG-13,170,8.4,2021-04-29T11:25:57.584015+03:00,https://www.youtube.com/embed/K0eDlFX9GMc,"https://m.media-amazon.com/images/M/MV5BNTkyOGVjMGEtNmQzZi00NzFlLTlhOWQtODYyMDc2ZGJmYzFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",2009-12-24,"Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",https://m.media-amazon.com/images/M/MV5BNTkyOGVjMGEtNmQzZi00NzFlLTlhOWQtODYyMDc2ZGJmYzFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 9, 'genre': 'Comedy'}]","[{'id': 397, 'keyword': 'college'}, {'id': 687, 'keyword': 'hairy chest'}, {'id': 1540, 'keyword': 'coming of age'}, {'id': 4917, 'keyword': 'papadum'}, {'id': 4918, 'keyword': 'against the system'}]"
tt0986264,Taare Zameen Par,2007,3470,"Ishaan Awasthi is an eight-year-old child whose world is filled with wonders that no one else seems to appretiate are just not important in the world of adults, who are much more interested in things like homework, marks and neatness. And Ishaan just cannot seem to get anything right in class. When he gets into far more trouble than his parents can handle, he is packed off to a boarding school to 'be disciplined'. Things are no different at his new school, and Ishaan has to contend with the added trauma of separation from his family. One day a new art teacher bursts onto the scene, Ram Shankar Nikumbh, who infects the students with joy and optimism. He breaks all the rules of 'how things are done' by asking them to think, dream and imagine, and all the children respond with enthusiasm, all except Ishaan. Nikumbh soon realizes that Ishaan is very unhappy, and he sets out to discover why. With time, patience and care, he ultimately helps Ishaan find himself.",PG,165,8.4,2021-04-29T11:26:14.516962+03:00,https://www.youtube.com/embed/tn_2Ie_jtX8,"https://m.media-amazon.com/images/M/MV5BMDhjZWViN2MtNzgxOS00NmI4LThiZDQtZDI3MzM4MDE4NTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",2007-12-21,"An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school.",https://m.media-amazon.com/images/M/MV5BMDhjZWViN2MtNzgxOS00NmI4LThiZDQtZDI3MzM4MDE4NTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,movie,{},"[{'id': 5, 'genre': 'Family'}, {'id': 8, 'genre': 'Drama'}]","[{'id': 4917, 'keyword': 'papadum'}, {'id': 5810, 'keyword': 'dyslexia'}, {'id': 7591, 'keyword': ""man's best friend""}, {'id': 8457, 'keyword': 'against the odds'}, {'id': 8458, 'keyword': 'masculine female'}]"
tt2458948,Shin Evangelion Gekijôban,2021,2812,"Shinji Ikari is still adrift after losing his will to live, but the place he arrives at teaches him what it means to hope. Finally, the Instrumentality Project is set in motion and Wille make one last grueling stand to prevent the Final Impact.",-,154,8.4,2021-04-29T11:26:21.448026+03:00,aa.com,"https://m.media-amazon.com/images/M/MV5BMTIzNzM2ZTItN2VhZi00YTBhLWIyM2YtZmFmYTE5N2Y1MzViXkEyXkFqcGdeQXVyNDU1OTQ5NTU@._V1_UX182_CR0,0,182,268_AL_.jpg",2021-03-08,"Shinji Ikari is still adrift after losing his will to live, but the place he arrives at teaches him what it means to hope. Finally, the Instrumentality Project is set in motion and Wille ...
                    See full summary »",https://m.media-amazon.com/images/M/MV5BMTIzNzM2ZTItN2VhZi00YTBhLWIyM2YtZmFmYTE5N2Y1MzViXkEyXkFqcGdeQXVyNDU1OTQ5NTU@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 10, 'genre': 'Animation'}, {'id': 11, 'genre': 'Sci-Fi'}, {'id': 13, 'genre': 'Action'}]","[{'id': 240, 'keyword': 'violence'}, {'id': 688, 'keyword': 'fourth part'}, {'id': 1365, 'keyword': 'france'}, {'id': 1424, 'keyword': 'anime'}, {'id': 3130, 'keyword': 'mecha'}]"
tt9477520,Asuran,2019,2315,"Asuran is an action film directed by Vetrimaaran, with the story taken from the novel Vekkai written by Poomani, a famous Tamil novelist. Dhanush plays two roles in this film. Famous Malayalam actress Manju Warrier plays the female lead. Many people expecting this movie will be the benchmark for Tamil cinema in both critically and commercially. Trailer of this film was released on Dhanush's birthday and the film was released on 3 October 2019.",Not Rated,141,8.4,2021-04-29T11:26:37.460122+03:00,https://www.youtube.com/embed/vOCM9wztBYQ,"https://m.media-amazon.com/images/M/MV5BMTQ3YWY1MzQtNDA3OC00MDY1LTk3ZmMtMzNjZmFjY2FhYWNhXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_UX182_CR0,0,182,268_AL_.jpg",2019-10-04,"The teenage son of a farmer from an underprivileged caste kills a rich, upper caste landlord. Will the farmer, a loving father and a pacifist by heart, be able to save his hot-blooded son is the rest of the story.",https://m.media-amazon.com/images/M/MV5BMTQ3YWY1MzQtNDA3OC00MDY1LTk3ZmMtMzNjZmFjY2FhYWNhXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 13, 'genre': 'Action'}]","[{'id': 2403, 'keyword': 'farmer'}, {'id': 6096, 'keyword': 'caste'}]"
tt0057565,Tengoku to jigoku,1963,0,"A wealthy businessman is told his son has been kidnapped and he will have to pay a very large sum for him to be returned safely. It is then discovered that his son is safe at home: the kidnapper took his chauffeur's son by accident. The kidnapper says this makes no difference: pay up or the child dies. This leaves him with a moral dilemma, as he really needs the money to conclude a very important business deal.",Not Rated,143,8.4,2021-04-29T11:28:22.397723+03:00,https://www.youtube.com/embed/LV3z2Ytxu90,"https://m.media-amazon.com/images/M/MV5BOTI4NTNhZDMtMWNkZi00MTRmLWJmZDQtMmJkMGVmZTEzODlhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",1963-03-01,An executive of a shoe company becomes a victim of extortion when his chauffeur's son is kidnapped and held for ransom.,https://m.media-amazon.com/images/M/MV5BOTI4NTNhZDMtMWNkZi00MTRmLWJmZDQtMmJkMGVmZTEzODlhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,movie,{},"[{'id': 7, 'genre': 'Crime'}, {'id': 8, 'genre': 'Drama'}, {'id': 14, 'genre': 'Thriller'}, {'id': 15, 'genre': 'Mystery'}]","[{'id': 1396, 'keyword': 'detective'}, {'id': 4635, 'keyword': 'ransom'}, {'id': 7942, 'keyword': 'chauffeur'}, {'id': 10235, 'keyword': 'house on a hill'}, {'id': 10236, 'keyword': 'japanese law enforcement'}]"
tt5959980,Vada Chennai,2018,0,A young carrom player in north Chennai becomes a reluctant participant in a war between two warring gangsters.,Not Rated,164,8.4,2021-04-29T11:29:20.750318+03:00,https://www.youtube.com/embed/q5GG5HJ1hVk,"https://m.media-amazon.com/images/M/MV5BYTA4Yjc1OTgtODU3YS00MTQ5LTljM2EtN2JiYzI2MmI2MmVkXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_UX182_CR0,0,182,268_AL_.jpg",2018-10-17,A young carrom player in north Chennai becomes a reluctant participant in a war between two warring gangsters.,https://m.media-amazon.com/images/M/MV5BYTA4Yjc1OTgtODU3YS00MTQ5LTljM2EtN2JiYzI2MmI2MmVkXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_.jpg,movie,{},"[{'id': 7, 'genre': 'Crime'}, {'id': 8, 'genre': 'Drama'}, {'id': 13, 'genre': 'Action'}, {'id': 14, 'genre': 'Thriller'}]","[{'id': 39, 'keyword': 'prison'}, {'id': 1029, 'keyword': 'chase'}, {'id': 11632, 'keyword': 'stabbed'}, {'id': 11633, 'keyword': 'fight scene'}, {'id': 11641, 'keyword': 'improvised weapon'}]"
tt10214826,Agent Sai Srinivasa Athreya,2019,0,Agent Athreya (Navin Polisetty) starts a detective agency in Nellore (a city) named FBI (Fathima Bureau of Investigation) and covers small cases. The silliness and façade continue until Athreya lands in trouble when he seriously pursues a dead found on the rails. How Athreya untangles the mystery is what the film is all about.,Not Rated,148,8.4,2021-04-29T11:29:26.931605+03:00,https://www.youtube.com/embed/iPfVbR5oAWE,"https://m.media-amazon.com/images/M/MV5BMTM2MmJkZmUtZWQ0Yi00YWZjLWIyNTItNDQ2YzAwNmI4YjlmXkEyXkFqcGdeQXVyODMxNjkyNzQ@._V1_UX182_CR0,0,182,268_AL_.jpg",2019-05-31,Agent Sai Srinivasa Athreya is an authentic humorous investigative thriller revolving around the adventures of a detective based out of Nellore.,https://m.media-amazon.com/images/M/MV5BMTM2MmJkZmUtZWQ0Yi00YWZjLWIyNTItNDQ2YzAwNmI4YjlmXkEyXkFqcGdeQXVyODMxNjkyNzQ@._V1_.jpg,movie,{},"[{'id': 7, 'genre': 'Crime'}, {'id': 9, 'genre': 'Comedy'}, {'id': 14, 'genre': 'Thriller'}, {'id': 15, 'genre': 'Mystery'}]","[{'id': 1396, 'keyword': 'detective'}, {'id': 2571, 'keyword': 'character name in title'}, {'id': 3220, 'keyword': 'four word title'}]"
tt6148156,Vikram Vedha,2017,0,"A badass cop Vikram leads a special task force formed to eliminate a kickass Vedha's gang running amok on the streets of Chennai, making a mockery of Law and Order. An encounter planned by a Vikram's friend Simon, kills Vedha's trusted aides and brings him out of hiding. Vedha lays his clutch on Vikram and engages in a disturbing mind game of sorts which results in a quest to reveal the truth behind that fateful encounter..",Not Rated,147,8.4,2021-04-29T11:29:38.834368+03:00,,"https://m.media-amazon.com/images/M/MV5BY2FiMTFmMzMtZDI2ZC00NDQyLWExYTUtOWNmZWM1ZDg5YjVjXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_UX182_CR0,0,182,268_AL_.jpg",2017-07-21,"Vikram, a no-nonsense police officer, accompanied by Simon, his partner, is on the hunt to capture Vedha, a smuggler and a murderer. Vedha tries to change Vikram's life, which leads to a conflict.",https://m.media-amazon.com/images/M/MV5BY2FiMTFmMzMtZDI2ZC00NDQyLWExYTUtOWNmZWM1ZDg5YjVjXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_.jpg,movie,{},"[{'id': 7, 'genre': 'Crime'}, {'id': 8, 'genre': 'Drama'}, {'id': 13, 'genre': 'Action'}, {'id': 14, 'genre': 'Thriller'}]","[{'id': 27, 'keyword': 'two word title'}, {'id': 168, 'keyword': 'gangster'}, {'id': 612, 'keyword': 'shootout'}, {'id': 656, 'keyword': 'fight'}, {'id': 2872, 'keyword': 'gunfight'}]"
tt9900782,Kaithi,2019,0,"On a night where the entire police officers got into an immovable situation, a paroled convict is forced to help the police, so that he can see his daughter for the first time in life. How he helps the department forms the story of this action packed entertainer.",Not Rated,145,8.4,2021-04-29T11:31:35.977056+03:00,https://www.youtube.com/embed/g79CvhHaj5I,"https://m.media-amazon.com/images/M/MV5BMzNjMDhmYzEtM2YxOC00NzZjLThkODctZjI4M2UyOWIyOTZmXkEyXkFqcGdeQXVyNzcxMzI4Njk@._V1_UX182_CR0,0,182,268_AL_.jpg",2019-10-25,"Dilli, an ex-convict, endeavours to meet his daughter for the first time after leaving prison. However, his attempts are interrupted due to a drug raid planned by Inspector Bejoy.",https://m.media-amazon.com/images/M/MV5BMzNjMDhmYzEtM2YxOC00NzZjLThkODctZjI4M2UyOWIyOTZmXkEyXkFqcGdeQXVyNzcxMzI4Njk@._V1_.jpg,movie,{},"[{'id': 13, 'genre': 'Action'}, {'id': 14, 'genre': 'Thriller'}]","[{'id': 7529, 'keyword': 'smuggling'}]"
tt1313104,The Cove,2009,0,"Richard O'Barry was the man who captured and trained the dolphins for the television show Flipper (1964). O'Barry's view of cetaceans in captivity changed from that experience when as the last straw he saw that one of the dolphins playing Flipper - her name being Kathy - basically committed suicide in his arms because of the stress of being in captivity. Since that time, he has become one of the leading advocates against cetaceans in captivity and for the preservation of cetaceans in the wild. O'Barry and filmmaker 'Louie Psihoyos (I)' go about trying to expose one of what they see as the most cruel acts against wild dolphins in the world in Taiji, Japan, where dolphins are routinely corralled, either to be sold alive to aquariums and marine parks, or slaughtered for meat. The primary secluded cove where this activity is taking place is heavily guarded. O'Barry and Psihoyos are well known as enemies by the authorities in Taiji, the authorities who will use whatever tactic to expel the...",PG-13,92,8.4,2021-04-29T11:32:54.028093+03:00,https://www.youtube.com/embed/4KRD8e20fBo,"https://m.media-amazon.com/images/M/MV5BMzM3NTRhMTctNTE2MS00YjJmLWE2ZmMtMmY3MWI0ODExMTMzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg",2009-12-03,"Using state-of-the-art equipment, a group of activists, led by renowned dolphin trainer Ric O'Barry, infiltrate a cove near Taijii, Japan to expose both a shocking instance of animal abuse and a serious threat to human health.",https://m.media-amazon.com/images/M/MV5BMzM3NTRhMTctNTE2MS00YjJmLWE2ZmMtMmY3MWI0ODExMTMzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg,movie,{},"[{'id': 7, 'genre': 'Crime'}, {'id': 27, 'genre': 'Biography'}, {'id': 31, 'genre': 'History'}, {'id': 33, 'genre': 'Documentary'}]","[{'id': 27, 'keyword': 'two word title'}, {'id': 3264, 'keyword': 'lie'}, {'id': 5679, 'keyword': 'japanese'}, {'id': 14863, 'keyword': 'concealment'}, {'id': 14864, 'keyword': 'mercury the chemical element'}]"
tt6316138,Ayla: The Daughter of War,2017,0,"In 1950, amid-st the ravages of the Korean War, Sergeant Süleyman stumbles upon a half-frozen little girl, with no parents and no help in sight. Frantic, scared and on the verge of death, this little girl captures the heart of Süleyman, who risks his own life to save her, smuggling her into his Army base and out of harms way. Not knowing her name and unable to communicate with her, Süleyman names her Ayla, in reminiscence of the moon on the fateful night during which they met. The two form an instantaneous and inseparable bond, and Ayla, almost effortlessly, brings an uncanny joy to the Turkish brigade in the grip of war. As the war comes to a close however, Süleyman's brigade is told that they will be returning home. Süleyman cannot bear abandoning Ayla, and does everything within his power to take her with him. After repeated failure, he is forced to give Ayla to an orphanage, but doesn't give up on the hope of one day reuniting with her. Will the two ever get back together?",-,125,8.4,2021-04-29T11:33:02.215755+03:00,https://www.youtube.com/embed/3i7uZ9mdt14,"https://m.media-amazon.com/images/M/MV5BNWJhMDlmZGUtYzcxNS00NDRiLWIwNjktNDY1Mjg3ZjBkYzY0XkEyXkFqcGdeQXVyMTU4MjUwMjI@._V1_UX182_CR0,0,182,268_AL_.jpg",2017-12-07,"In 1950, amid-st the ravages of the Korean War, Sergeant Süleyman stumbles upon a half-frozen little girl, with no parents and no help in sight. Frantic, scared and on the verge of death, ...
                    See full summary »",https://m.media-amazon.com/images/M/MV5BNWJhMDlmZGUtYzcxNS00NDRiLWIwNjktNDY1Mjg3ZjBkYzY0XkEyXkFqcGdeQXVyMTU4MjUwMjI@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 27, 'genre': 'Biography'}, {'id': 29, 'genre': 'War'}, {'id': 31, 'genre': 'History'}]","[{'id': 321, 'keyword': 'airplane'}, {'id': 685, 'keyword': 'soldier'}, {'id': 3271, 'keyword': 'melodrama'}, {'id': 3563, 'keyword': 'korean war'}, {'id': 5113, 'keyword': 'reference to marilyn monroe'}]"
tt0101985,Gu ling jie shao nian sha ren shi jian,1991,0,"Based on a true story, primarily on a conflict between two youth gangs, a 14-year-old boy's girlfriend conflicts with the head of one gang for an unclear reason, until finally the conflict comes to a violent climax.",Not Rated,237,8.4,2021-04-29T11:33:02.304612+03:00,https://www.youtube.com/embed/so0H3jMCOrs,"https://m.media-amazon.com/images/M/MV5BOGUwNTg3ODUtMTU5Zi00MDdiLWE0ZmQtMzRhMmZkMWJkNjViXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UX182_CR0,0,182,268_AL_.jpg",1991-07-27,"Based on a true story, primarily on a conflict between two youth gangs, a 14-year-old boy's girlfriend conflicts with the head of one gang for an unclear reason, until finally the conflict comes to a violent climax.",https://m.media-amazon.com/images/M/MV5BOGUwNTg3ODUtMTU5Zi00MDdiLWE0ZmQtMzRhMmZkMWJkNjViXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_.jpg,movie,{},"[{'id': 7, 'genre': 'Crime'}, {'id': 8, 'genre': 'Drama'}, {'id': 26, 'genre': 'Romance'}]","[{'id': 209, 'keyword': 'year 1959'}, {'id': 520, 'keyword': '1960s'}, {'id': 772, 'keyword': 'teenage girl'}, {'id': 814, 'keyword': 'teenage boy'}, {'id': 5499, 'keyword': 'year 1960'}]"
tt6725014,Scener ur ett äktenskap,1974,0,"Following 2 characters, Marianne and Johan, the film, in typical Bergman East-European style, examines ontological questions of love, loneliness, being and what it means to be 'fulfilled'. As with all of Betgman's films, 'Scenes From a Marriage', is not simply a narrative about a married couple and their 'ups and downs'. Bergman, successfully probes into what it means and feels like to need the love and/or security, validation of another person and the consequences of life-changing decisions. It is a must-see, from the greatest film maker there has ever been.",PG,169,8.4,2021-04-29T11:33:06.232281+03:00,aa.com,"https://m.media-amazon.com/images/M/MV5BNGVmYzk0MjctYmIwMi00Nzk0LWIwZTAtNDZlZDRkODYwNTIzXkEyXkFqcGdeQXVyNTQ1NDk2NzQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1974-10-28,"Scenes from a Marriage chronicles the many years of love and turmoil that bind Marianne (Liv Ullmann) and Johan (Erland Josephson) through matrimony, infidelity, divorce, and subsequent partners.",https://m.media-amazon.com/images/M/MV5BNGVmYzk0MjctYmIwMi00Nzk0LWIwZTAtNDZlZDRkODYwNTIzXkEyXkFqcGdeQXVyNTQ1NDk2NzQ@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}]","[{'id': 156, 'keyword': 'sweden'}, {'id': 4211, 'keyword': 'interview'}]"
tt0111341,Sátántangó,1994,0,"In a small, dilapidated village in 1990s Hungary, life has come to a virtual stand-still. The Autumn rains have started. A few of the villagers expect to receive a large cash payment that evening, and then plan to leave. Some want to abscond earlier with more than their fair share of the money. However they hear that the smooth-talking Irimias, who they thought had died, is returning. They are apprehensive that he will take all their money in one of his grandiose schemes to keep the community going.",Not Rated,439,8.4,2021-04-29T11:33:15.725400+03:00,aa.com,"https://m.media-amazon.com/images/M/MV5BMjM5MmFlZjYtYjliYS00OTk0LThiZmUtZWFhNDRjMDc2YWFkXkEyXkFqcGdeQXVyODU1OTc0MzI@._V1_UX182_CR0,0,182,268_AL_.jpg",1994-04-28,"On the eve of a large payment, residents of a collapsing collective farm see their plans turn into desolation when they discover that Irimiás, a former co-worker who they thought was dead, is returning to the community.",https://m.media-amazon.com/images/M/MV5BMjM5MmFlZjYtYjliYS00OTk0LThiZmUtZWFhNDRjMDc2YWFkXkEyXkFqcGdeQXVyODU1OTc0MzI@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}]","[{'id': 1722, 'keyword': 'long take'}, {'id': 14435, 'keyword': 'hungary'}, {'id': 14436, 'keyword': 'contemplative cinema'}, {'id': 14437, 'keyword': 'dead cat'}, {'id': 14438, 'keyword': 'child suicide'}]"
tt11389748,Mass,2021,0,Aftermath of a violent tragedy that affects the lives of two couples in different ways.,-,110,8.4,2021-04-29T11:33:27.708647+03:00,https://www.youtube.com/embed/kiyQcD9nZBI,"https://m.media-amazon.com/images/M/MV5BODgxMDJjMjctZTkxZC00ZjI5LThmNDQtMzFhNmExNzg0OTVmXkEyXkFqcGdeQXVyNTUyODM2Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg",2021-01-30,Aftermath of a violent tragedy that affects the lives of two couples in different ways.,https://m.media-amazon.com/images/M/MV5BODgxMDJjMjctZTkxZC00ZjI5LThmNDQtMzFhNmExNzg0OTVmXkEyXkFqcGdeQXVyNTUyODM2Nzk@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}]","[{'id': 4913, 'keyword': 'tragedy'}]"
tt0081059,Lion of the Desert,1980,0,"In Fascist Italy pre-World War II, the cruel General Rodolfo Graziani is directly assigned by Benito Mussolini to fight in the colonial war in Libya to vanquish the Arab nation. However, his troops are frequently defeated by the national leader Omar Mukhtar and his army of Bedouins. But the Butcher of Ethiopia and Libya uses a dirty war against the natives, slaughtering women, children, and aged people, to subdue Mukhtar.",PG,173,8.4,2021-04-29T11:33:37.572205+03:00,https://www.youtube.com/embed/s_lpj5k0TnU,"https://m.media-amazon.com/images/M/MV5BNGUxMDYzNjktNjgwZi00ZjIwLTgwNzItNDQ5Mzg5ZWU0YWRlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",1981-10-29,"In 1929, Italian Fascist dictator Benito Mussolini appoints General Rodolfo Graziani as colonial governor to Italian Libya with orders to stamp-out all resistance from Libyan nationalists led by rebel guerrilla leader Omar Mukhtar.",https://m.media-amazon.com/images/M/MV5BNGUxMDYzNjktNjgwZi00ZjIwLTgwNzItNDQ5Mzg5ZWU0YWRlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 27, 'genre': 'Biography'}, {'id': 29, 'genre': 'War'}, {'id': 31, 'genre': 'History'}]","[{'id': 523, 'keyword': 'muslim'}, {'id': 5008, 'keyword': 'rebel'}, {'id': 5594, 'keyword': 'arab'}, {'id': 7046, 'keyword': 'bedouin'}, {'id': 15263, 'keyword': 'muslim woman dress'}]"
tt0058888,Akahige,1965,0,"It's the early nineteenth century, and young Dr. Noboru Yasumoto has been summoned for a reason unknown to him to rural Koishikawa Medical Clinic from Nagasaki, where he has been stationed for three years completing his internship. The clinic, headed by the outwardly stern Dr. Kyojô Niide - nicknamed ""Red Beard"" for that attribute - under his very strict guidelines, treats the poor and disadvantaged of the region. Much to his surprise and dismay, Yasumoto is told he is to start work there immediately, staff, including doctors, living on site. As he was expecting a position as a physician for a shogunate in his privilege, Yasumoto shows his displeasure at this fate at every turn. He believes this fate was either orchestrated directly by Red Beard in solely wanting access to his detailed professional notes - Yasumoto believing he a much better doctor than his new, more experienced superior - or by the father of a female acquaintance in an effort to get rid of him. Yasumoto may get a ...",Not Rated,185,8.4,2021-04-29T11:34:20.097591+03:00,https://www.youtube.com/embed/-i-I72-Fsqw,"https://m.media-amazon.com/images/M/MV5BNDU5ZjE1OWUtZjcxNS00NjAzLThhZTQtOWY0MDc3NDQ1YTE2XkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",1965-04-03,"In 19th-century Japan, a rough-tempered yet charitable town doctor trains a young intern.",https://m.media-amazon.com/images/M/MV5BNDU5ZjE1OWUtZjcxNS00NjAzLThhZTQtOWY0MDc3NDQ1YTE2XkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}]","[{'id': 338, 'keyword': 'clinic'}, {'id': 3102, 'keyword': 'character name as title'}, {'id': 3961, 'keyword': 'medical profession'}, {'id': 4815, 'keyword': 'nickname as title'}, {'id': 5452, 'keyword': 'intern'}]"
tt4085696,Billy Elliot the Musical Live,2014,0,A talented young dancer has to learn to fight for his dream despite social and parental disapproval.,Not Rated,169,8.4,2021-04-29T11:34:23.134960+03:00,https://www.youtube.com/embed/5ZVt7sT18wA,"https://m.media-amazon.com/images/M/MV5BOTUxMDhkNTEtOWEyOC00YzY2LTlkZmQtMjQ4OTY5NThhZDU2XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UX182_CR0,0,182,268_AL_.jpg",2014-09-28,A talented young dancer has to learn to fight for his dream despite social and parental disapproval.,https://m.media-amazon.com/images/M/MV5BOTUxMDhkNTEtOWEyOC00YzY2LTlkZmQtMjQ4OTY5NThhZDU2XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 9, 'genre': 'Comedy'}, {'id': 30, 'genre': 'Musical'}, {'id': 32, 'genre': 'Music'}]","[{'id': 656, 'keyword': 'fight'}, {'id': 14764, 'keyword': 'filmed performance'}]"
